"","FIPS_CODE","Total_Pop","Male_Pop_Prop","Total_White","Total_Black","Total_Hispanic","Total_Other","Total_Households_Below_Poverty","Total_Households_Above_Poverty","total cases","4 week ahead mean error","3 week ahead mean error","2 week ahead mean error","1 week ahead mean error","4 week ahead absolute error mean","3 week ahead absolute error mean","2 week ahead absolute error mean","1 week ahead absolute error mean","4 week ahead absolute error median","3 week ahead absolute error median","2 week ahead absolute error median","1 week ahead absolute error median","4 week ahead absolute error q1","3 week ahead absolute error q1","2 week ahead absolute error q1","1 week ahead absolute error q1","4 week ahead absolute error q3","3 week ahead absolute error q3","2 week ahead absolute error q3","1 week ahead absolute error q3"
"1851","36047",2600747,0.473676216871537,1130251,847116,499279,623380,195032,755824,439915,-1136.66101694915,-1049.96610169492,-996.71186440678,-985.813559322034,2173.23728813559,1950.61016949153,1622.50847457627,1282.83050847458,1828,1762,1197,681,889,784.5,500.5,322.5,3209,2838,2082,1337.5
"1852","36049",26719,0.503424529361129,25829,206,456,684,1265,8977,5264,-23.6949152542373,-21.0508474576271,-18.7457627118644,-16.135593220339,37.2203389830508,33.3559322033898,29.0847457627119,24,29,25,24,15,13.5,8,7,8,51.5,48.5,40.5,30
"1853","36051",63907,0.501510006728527,59696,1805,2223,2406,3214,21169,8007,-26.0338983050847,-22.9152542372881,-21.2542372881356,-18.7627118644068,56.0338983050847,44.2033898305085,36.6101694915254,28.5593220338983,50,26,24,12,17,14.5,7.5,5,75,60,42.5,41
"1854","36053",71359,0.494009164926639,67574,1251,1547,2534,2611,23415,7766,-31.6271186440678,-27.0338983050847,-26.271186440678,-22.2203389830508,66.7796610169491,57.7796610169492,48.7796610169492,37.7118644067797,39,39,26,20,19,12.5,8.5,5.5,98,85.5,75.5,51.5
"1855","36055",744248,0.482868613687911,566271,113538,63631,64439,41765,259031,114378,-359.576271186441,-309.389830508475,-272.135593220339,-234.305084745763,731.813559322034,599.627118644068,500.101694915254,359.627118644068,498,437,377,202,256,124.5,108,47.5,1049,945,686,533
"1856","36057",49426,0.490935944644519,43412,1007,6766,5007,3382,16283,8360,-37.4406779661017,-32.5423728813559,-29.1186440677966,-24.7457627118644,62.7627118644068,52.9491525423729,43.8983050847458,34.4067796610169,56,43,32,19,14.5,14,7,4.5,102,81.5,65,40.5
"1857","36059",1356564,0.486084696335742,930446,158708,225581,267410,26277,419240,273559,-848.169491525424,-763.28813559322,-642.694915254237,-564.118644067797,1592.57627118644,1348.4406779661,1047.91525423729,771.305084745763,1632,1119,869,402,520.5,353.5,228.5,125.5,2419.5,2148,1503.5,1038
"1858","36061",1632480,0.472988336763697,917402,241850,423683,473228,115288,642845,227353,-442.237288135593,-421.338983050847,-349.983050847458,-312.898305084746,1036.30508474576,930.966101694915,757.338983050847,594.966101694915,859,773,551,407,359,450.5,300.5,191.5,1538,1348.5,961,773
"1859","36063",211704,0.48712825454408,185192,15145,6054,11367,11933,76278,33410,-94.5593220338983,-82.8813559322034,-79.3559322033898,-63.4915254237288,238.559322033898,200.338983050847,159.627118644068,109.186440677966,173,126,118,60,87.5,49.5,30.5,21,371.5,332,242,164.5
"1860","36065",230782,0.498691405742216,197739,14398,12892,18645,13501,76513,36061,-158.440677966102,-125.779661016949,-105.932203389831,-92.3728813559322,284.745762711864,244.762711864407,194.305084745763,136.542372881356,147,115,78,56,47,30,33,16.5,432,409,284.5,177
"1861","36067",464242,0.482496198103575,370976,52888,22258,40378,25394,160230,64788,-254.864406779661,-224.406779661017,-199.881355932203,-181.932203389831,480.35593220339,408.033898305085,346.796610169492,265.220338983051,368,246,190,117,160.5,98,60,46,726.5,682.5,577.5,373
"1862","36069",109472,0.49057293189126,101467,2770,5058,5235,3846,40440,12919,-38.6779661016949,-34.7796610169492,-31.8305084745763,-27.8305084745763,94.4406779661017,85.864406779661,70.6779661016949,51.3559322033898,71,65,50,27,33,33.5,20,10.5,136.5,113.5,92.5,75.5
"1863","36071",378227,0.500979570469586,279802,40849,75705,57576,13528,113248,72262,-233.71186440678,-214.186440677966,-184.491525423729,-164.271186440678,413.64406779661,370.254237288136,307.71186440678,252.847457627119,460,326,240,181,170,149,83,79,649,556.5,460,312.5
"1864","36073",41175,0.498822100789314,36583,2541,1961,2051,2200,14133,5434,-24.5762711864407,-21.2203389830508,-19.1016949152542,-16.6610169491525,47.1864406779661,39.4237288135593,31.7457627118644,25.4745762711864,38,33,22,14,18.5,12.5,8.5,5,69,48.5,43,31.5
"1865","36075",119104,0.500806018269747,113885,1325,2995,3894,7393,38639,14748,-66.2203389830509,-63.8305084745763,-58.5762711864407,-54.2542372881356,125.033898305085,111.627118644068,95.1525423728814,75.6101694915254,58,54,38,25,27.5,20,14.5,7.5,193,162.5,121.5,114.5
"1866","36077",60244,0.483483832414846,56254,1245,2175,2745,3394,20162,6702,-24.7118644067797,-23.4237288135593,-20.8813559322034,-19.1016949152542,53.5254237288136,47.5932203389831,38.6440677966102,30.2542372881356,45,33,25,15,15.5,14,7.5,5.5,77.5,74.5,53,41
"1867","36079",99070,0.49758756434844,86904,2881,14195,9285,1575,33272,16932,-53.0169491525424,-48.6101694915254,-42.2372881355932,-36.728813559322,110.813559322034,100.949152542373,82.6440677966102,59.2372881355932,90,78,66,41,32.5,34,22,17,167.5,148,130.5,89
"1868","36081",2298513,0.484945701851588,896722,421038,643563,980753,102493,676741,408815,-941.152542372881,-851.949152542373,-797.542372881356,-825.525423728814,1961.76271186441,1765.50847457627,1400.05084745763,1092.71186440678,1942,1749,1068,581,726.5,559,463.5,305,3113.5,2686,2205,1428
"1869","36083",159431,0.49307223814691,137648,10239,7650,11544,7196,57367,20817,-60.3728813559322,-56.9661016949153,-54.2033898305085,-50.0677966101695,155.35593220339,129.203389830508,105.423728813559,77.6271186440678,100,90,59,35,49.5,33,23.5,16,245,181.5,186.5,101.5
"1870","36085",474101,0.483913765210367,352259,48591,86976,73251,22878,143274,117981,-387.677966101695,-362.779661016949,-344.338983050847,-292.440677966102,655.406779661017,584,498.813559322034,394.271186440678,545,510,380,254,189,174.5,135,72.5,1096,933,758.5,565.5
"1871","36087",323686,0.490188021724758,228967,39715,56383,55004,10663,89342,58883,-162.474576271186,-146.915254237288,-124.220338983051,-103.559322033898,341.118644067797,296.576271186441,237.677966101695,172.542372881356,339,302,203,83,148.5,99.5,54.5,23,492.5,446.5,409.5,310
"1872","36089",109558,0.50913671297395,101766,2642,2532,5150,6820,34849,14172,-76.2542372881356,-73.7966101694915,-63.3559322033898,-56.2542372881356,120.796610169492,111.050847457627,95.728813559322,76.2203389830509,71,81,45,30,23,18.5,22.5,13.5,181,150,134,67.5
"1873","36091",227377,0.494632262717865,211245,3960,7059,12172,6129,87747,29369,-75.4576271186441,-75.271186440678,-73.5423728813559,-70.7627118644068,218.237288135593,185.915254237288,151.542372881356,107.576271186441,155,110,81,51,58,45.5,37.5,16,350,323.5,226.5,126.5
"1874","36093",154883,0.487161276576513,119664,15965,10707,19254,5806,47489,22942,-72.271186440678,-69.9661016949153,-61.3559322033898,-55.4067796610169,164.813559322034,143.35593220339,116.440677966102,82.5593220338983,106,89,86,54,42.5,37.5,23.5,14.5,258.5,255.5,202,118
"1875","36095",31364,0.498023211325086,30007,541,972,816,1606,10953,3360,-11.4745762711864,-11.0847457627119,-10.271186440678,-9.45762711864407,25.8135593220339,23.7627118644068,20.4745762711864,16.6440677966102,21,17,13,12,11,7,5,3.5,36,34.5,35,21
"1876","36097",17992,0.499055135615829,17353,224,313,415,950,6354,1920,-9.25423728813559,-8.22033898305085,-7.35593220338983,-6.79661016949153,17.4576271186441,15.1016949152542,12.9830508474576,10.6610169491525,15,10,10,6,5,4,3.5,3.5,24.5,22.5,18.5,13.5
"1877","36099",34612,0.522824453946608,31669,1707,1158,1236,1575,11947,3800,-15.6271186440678,-13.9152542372881,-12.864406779661,-11.5593220338983,31.6949152542373,27.1694915254237,23.4067796610169,19.3220338983051,20,16,11,8,10.5,8,4.5,4,54,40,29.5,25
"1878","36101",96927,0.499313916658929,92017,1553,1571,3357,5323,34860,12459,-61.1186440677966,-52.3728813559322,-45.728813559322,-39.9491525423729,109.050847457627,92.5084745762712,78.6440677966102,63.7457627118644,82,53,38,25,31.5,25.5,16.5,8.5,145.5,126,96,59
"1879","36103",1487901,0.492149007225615,1200553,116880,281315,170468,34395,453586,305213,-1081.28813559322,-942.186440677966,-757.508474576271,-677.254237288136,1984.81355932203,1637.40677966102,1280.05084745763,952.576271186441,1953,1629,851,453,543.5,370.5,226.5,173,3061.5,2578.5,2092,1273
"1880","36105",75211,0.513156320219117,60702,6297,11836,8212,3881,24009,10578,-40.3220338983051,-37.3050847457627,-32.728813559322,-29.4237288135593,74.1525423728814,65.6779661016949,55.5762711864407,42.4745762711864,65,51,40,24,21,21,18,10,122.5,102,79.5,50.5
"1881","36107",49045,0.494729330206953,47371,322,927,1352,2206,17839,6742,-25.3389830508475,-23.3050847457627,-20.0847457627119,-17.8135593220339,47.5423728813559,42.2203389830508,35.8135593220339,27.8813559322034,37,35,24,19,22,16,12,6.5,67.5,61.5,50.5,38
"1882","36109",102962,0.493609292748781,82924,4272,5156,15766,7041,32285,8739,-47.2372881355932,-44.3898305084746,-42.5593220338983,-38.4915254237288,77.0338983050847,73.406779661017,61.3050847457627,55.5762711864407,44,51,33,23,20.5,18.5,12,7,111,85,62.5,65.5
"1883","36111",179303,0.49510604953626,152289,10615,17976,16399,8276,61263,24048,-75.6101694915254,-69.5084745762712,-61.3220338983051,-57.4745762711864,163.745762711864,141.067796610169,113.864406779661,88.4237288135593,146,126,84,49,46.5,36,26,21.5,252.5,214,183,114.5
"1884","36113",64480,0.49159429280397,61797,852,1589,1831,2963,24590,7483,-34.4745762711864,-32.4576271186441,-29.3728813559322,-27.0338983050847,63.5254237288136,55.6440677966102,49.4067796610169,38.0847457627119,38,26,22,15,19,14,11.5,5.5,92,87.5,79,50.5
"1885","36115",61828,0.51759720514977,57974,2025,1642,1829,2874,21135,6433,-30.3389830508475,-27.2033898305085,-24.8135593220339,-21.728813559322,51.5254237288136,44.2881355932203,36.6101694915254,29.0169491525424,32,29,17,13,11,9,6,5,78.5,57,47.5,25.5
"1886","36117",90856,0.49497006251651,84701,2631,3878,3524,3788,32716,10653,-39.8135593220339,-34.4406779661017,-31.7966101694915,-30.0169491525424,90.5593220338983,76.271186440678,63.4576271186441,47.271186440678,74,63,40,21,32,20.5,14,9.5,127,107,94.5,63.5
"1887","36119",968815,0.483991267682685,630592,142443,235243,195780,32681,314651,171684,-408.372881355932,-394.35593220339,-338.64406779661,-290.559322033898,862.135593220339,764.322033898305,598.305084745763,436.118644067797,738,590,453,273,306.5,281,166,108,1312,1281.5,996,652
"1888","36121",40565,0.535782078146185,37162,1837,1320,1566,1660,14155,6148,-15.3559322033898,-13.7457627118644,-13.0677966101695,-12.0847457627119,40.4406779661017,32.6949152542373,27.8474576271186,21.4745762711864,27,21,17,14,10.5,7.5,7.5,5,63,45,39.5,24.5
"1889","36123",25009,0.479787276580431,24061,226,549,722,1016,8013,2090,-8.84745762711864,-7.77966101694915,-6.96610169491525,-5.72881355932203,21.4576271186441,18.4576271186441,16.2881355932203,11.5932203389831,15,11,11,7,5.5,3,3,2,28.5,23,21,15
"1890","37001",160576,0.474909077321642,112786,30742,19905,17048,10102,53957,34261,-165.779661016949,-157.847457627119,-144.610169491525,-132.559322033898,216.491525423729,204.593220338983,185.254237288136,172.728813559322,165,128,97,104,51,55,47,35,272.5,252.5,231,179
"1891","37003",37119,0.510304695708397,32640,2105,1723,2374,1973,11749,8385,-45.864406779661,-45,-41.3559322033898,-38.5762711864407,68.8474576271186,63.135593220339,54.6101694915254,49.9322033898305,45,33,32,23,19,12,10.5,8,109.5,104.5,70.5,65.5
"1892","37005",10973,0.490841155563656,10346,266,1054,361,1021,3725,2008,-14.2372881355932,-14.3898305084746,-12.7457627118644,-11.0847457627119,20.4067796610169,19.4406779661017,19.1186440677966,16.9152542372881,12,11,10,7,3.5,3.5,3,3,24.5,25,24,16.5
"1893","37007",25306,0.524974314391844,12083,12333,999,890,1808,7708,5044,-28.271186440678,-27.0847457627119,-24.5762711864407,-22.6440677966102,41.6271186440678,37.864406779661,33.3220338983051,29.1864406779661,18,17,17,11,9,10.5,4.5,4,61,55,44.5,32
"1894","37009",26786,0.491600089599044,25468,199,1336,1119,2194,9611,4485,-26.6440677966102,-26.6949152542373,-24.1016949152542,-22.9322033898305,37.2542372881356,36.2542372881356,32.8474576271186,31.135593220339,20,18,14,14,7.5,9,6,6.5,59,53,50,35
"1895","37011",17501,0.542140449117193,16011,782,896,708,1065,5522,3479,-16.6440677966102,-16.2372881355932,-14.8305084745763,-14.2203389830508,30.135593220339,26.7796610169492,26.5254237288136,23.5762711864407,21,15,17,18,11,6.5,7.5,6,42.5,37.5,34,29
"1896","37013",47243,0.480684969201786,33751,12051,3609,1441,3601,15724,9192,-53.9152542372881,-51.2881355932203,-44.5254237288136,-40.7796610169492,88.7966101694915,79.8983050847458,68.3898305084746,59.7627118644068,45,42,34,26,15,15,10.5,10.5,125.5,100.5,97,64
"1897","37015",19644,0.50371614742415,6841,11998,408,805,1848,6128,2985,-15.4067796610169,-15,-14.3389830508475,-13.7796610169492,26.1525423728814,23.7457627118644,22.8474576271186,19.3050847457627,13,10,10,9,4.5,5,4,4,34.5,34,36.5,24
"1898","37017",33778,0.475279767896264,19300,11827,2523,2651,3461,10507,7608,-39.3559322033898,-40.8135593220339,-39.8135593220339,-38.0508474576271,54.8813559322034,53.1864406779661,49.2372881355932,45.1016949152542,37,28,25,14,9,9.5,8.5,7,64.5,66,52,51
"1899","37019",126860,0.483060066214725,106198,13096,6028,7566,7043,47183,22590,-126.728813559322,-123.796610169492,-119.915254237288,-116.932203389831,166.254237288136,161.627118644068,156.084745762712,140.593220338983,77,65,59,50,29.5,23.5,32.5,19,197,200.5,150.5,151.5
"1900","37021",254474,0.48058740775089,225981,16095,16529,12398,12699,94394,37260,-157.762711864407,-157.762711864407,-149.610169491525,-146.847457627119,251.932203389831,231.389830508475,214.728813559322,195.525423728814,140,108,91,59,63.5,64.5,45.5,24,426,327,261.5,219
"1901","37023",89712,0.499353486713037,75948,5794,5342,7970,6027,28645,19343,-124.135593220339,-115.152542372881,-105.016949152542,-98.9661016949153,170.677966101695,154.576271186441,136.033898305085,121.271186440678,95,90,57,48,37,17.5,23.5,16.5,249,232,177.5,137
"1902","37025",201448,0.486944521663159,144192,35634,20560,21622,7381,64918,45203,-210.406779661017,-209.966101694915,-202.559322033898,-188.423728813559,309.762711864407,285.559322033898,262.220338983051,227.440677966102,228,173,139,98,74,84,69,28,455,342.5,296,240.5
"1903","37027",81779,0.493451864170508,72907,3990,4315,4882,5637,26957,16699,-80.1186440677966,-77.3728813559322,-71.0338983050847,-66.1186440677966,129.169491525424,111.779661016949,99.7118644067797,88.0847457627119,91,69,59,42,23.5,16.5,14,8,217,156.5,145,105.5
"1904","37029",10447,0.503780989757825,8614,1462,296,371,362,3474,1475,-9.74576271186441,-9.23728813559322,-8.08474576271187,-7.84745762711864,14.1525423728814,13.271186440678,11.7796610169492,10.6610169491525,9,6,6,7,3,2.5,2,2,18.5,19,17.5,10.5
"1905","37031",68920,0.490989553105049,61988,3880,2930,3052,3379,26311,11267,-61.5423728813559,-59.6949152542373,-54.9152542372881,-55.0338983050847,90.8983050847458,90.9491525423729,80.2033898305085,79.9491525423729,54,51,40,40,16.5,20.5,17,14.5,124.5,112,87,86
"1906","37033",22746,0.500879275477007,14378,7503,867,865,1753,7357,4112,-25.0169491525424,-23.7627118644068,-20.6271186440678,-18.5932203389831,36.5084745762712,32.0677966101695,27.5762711864407,24.0169491525424,23,18,14,9,9.5,5,4.5,3,54.5,49.5,35.5,23.5
"1907","37035",156729,0.489398898736035,123876,12772,14810,20081,7870,53229,37390,-187.983050847458,-184.457627118644,-165.898305084746,-152.627118644068,262.932203389831,251.067796610169,218.508474576271,181.64406779661,177,180,126,60,69.5,60.5,41,23,394,343.5,267,200.5
"1908","37037",69791,0.479675029731627,56190,8073,8626,5528,3037,25490,8226,-32.0847457627119,-33.8474576271186,-32.9661016949153,-34.0677966101695,57.3728813559322,53.135593220339,50.4576271186441,44.8474576271186,30,30,25,15,16,15.5,11,7.5,86.5,74.5,56.5,50.5
"1909","37039",27668,0.490928148041058,25890,364,846,1414,1912,9983,6591,-47.7118644067797,-46.8474576271186,-43.271186440678,-42.7457627118644,63.135593220339,60.3728813559322,55.7457627118644,50.7796610169492,29,25,20,16,14.5,12,10,6,70,67,75.5,46.5
"1910","37041",14205,0.468356212601197,8606,4839,515,760,1057,4927,3052,-19.9661016949153,-18.9661016949153,-17.5423728813559,-16.3559322033898,30.7796610169492,27.6101694915254,23.6101694915254,21.4067796610169,20,14,12,10,8.5,7,3.5,3.5,44,41,30.5,24.5
"1911","37043",10813,0.47396652177934,10464,226,340,123,773,4289,2233,-18.4915254237288,-17.8474576271186,-15.8135593220339,-15.271186440678,25.8135593220339,24.7627118644068,22.2542372881356,20.4576271186441,15,14,13,11,8,6.5,4,5,36,35.5,28,25
"1912","37045",97159,0.482261036033718,72778,20244,3317,4137,7466,29416,23972,-135.542372881356,-128.423728813559,-115.542372881356,-110.084745762712,192.694915254237,174.830508474576,154.661016949153,132.661016949153,107,69,61,43,28.5,25,15,13,337,284,217,155
"1913","37047",56293,0.497060025225161,34898,17396,2941,3999,5135,17171,13871,-74,-76.2542372881356,-74.8135593220339,-72.7457627118644,114.779661016949,111.033898305085,99.728813559322,88.9830508474576,71,66,51,32,19,17,11,12,173.5,165.5,134.5,109
"1914","37049",103082,0.506839215381929,72467,22362,7404,8253,5600,35271,18768,-116.050847457627,-110.491525423729,-98,-91.2542372881356,149,143.169491525424,129.593220338983,111.050847457627,52,63,46,33,25,19,21.5,13.5,213,188,147,107
"1915","37051",332106,0.497287010773669,167727,122504,37826,41875,20870,103548,63362,-256.220338983051,-259.762711864407,-242.28813559322,-235.593220338983,369.135593220339,350.135593220339,333.813559322034,301.016949152542,242,228,153,123,113,89.5,77.5,47.5,558,431,518,341
"1916","37053",25796,0.497053806791751,23258,1473,981,1065,1013,9135,3718,-24.7966101694915,-23.0508474576271,-21.4576271186441,-19.1016949152542,35.4067796610169,33.4237288135593,31.0169491525424,26.0508474576271,20,22,13,11,7,5.5,7,4,48.5,45,42.5,30.5
"1917","37055",35741,0.492823368120646,33092,779,2567,1870,1246,14195,5341,-31.3389830508475,-29.9322033898305,-29.5762711864407,-27.9491525423729,48.1186440677966,43.5932203389831,40.2881355932203,35.9830508474576,31,32,21,16,9,6,7,4,74.5,63.5,58,46.5
"1918","37057",164664,0.488922897536802,141056,14970,11516,8638,9700,55771,34252,-202.186440677966,-187.915254237288,-173,-158.830508474576,279.237288135593,253,221.169491525424,192.830508474576,188,156,78,57,63,44,38,32.5,403.5,338.5,290.5,199.5
"1919","37059",41991,0.485199209354385,37492,2305,2796,2194,1871,14128,8494,-46.864406779661,-45.1525423728814,-41.864406779661,-39.3559322033898,62.9661016949153,57.6949152542373,53.7966101694915,47.0847457627119,42,30,19,20,15,12.5,8.5,8.5,78.5,80,75,46
"1920","37061",59062,0.487284548440622,41673,14450,12909,2939,4662,17119,11558,-65.8135593220339,-64.9152542372881,-61.5932203389831,-61.8983050847458,92.3559322033898,86.135593220339,79.0847457627119,74.6101694915254,59,44,33,30,22,14.5,15,7,114.5,92.5,64.5,57.5
"1921","37063",306457,0.478158436583273,157366,113511,41189,35580,17344,106100,43231,-150.610169491525,-149.35593220339,-142.762711864407,-147.237288135593,266.372881355932,238.542372881356,214.932203389831,187.101694915254,191,159,111,83,90.5,83.5,58.5,38,343.5,279,280,169
"1922","37065",53332,0.466061651541289,20527,30549,2358,2256,5248,16123,10280,-52.2203389830508,-48.4745762711864,-44.271186440678,-41.1694915254237,69.3050847457627,69.2542372881356,63.6271186440678,54.0508474576271,41,45,39,29,15,17,15.5,9.5,76,95,85,58.5
"1923","37067",371573,0.474568927236371,245930,97010,46913,28633,23545,123140,66942,-298.728813559322,-280.203389830508,-252.118644067797,-249.457627118644,443.576271186441,400.305084745763,349.474576271186,305.322033898305,312,273,199,115,116,104,86,59,660,551.5,384,326
"1924","37069",64902,0.497380666235247,43927,16410,5276,4565,3152,21597,13681,-62.3220338983051,-59.135593220339,-53.9661016949153,-53.4406779661017,93.4406779661017,85.7796610169491,75.728813559322,66.864406779661,84,72,52,39,36,31.5,26,12.5,141,119,90.5,78.5
"1925","37071",216585,0.481893944640672,166636,34616,14642,15333,12212,69282,52014,-258.983050847458,-247.135593220339,-224.881355932203,-218.033898305085,392.915254237288,346.389830508475,308.169491525424,266.338983050847,284,178,153,101,88.5,65,69,36.5,627.5,524,387,271.5
"1926","37073",11563,0.486638415636081,7319,3891,41,353,501,3976,1436,-7.20338983050847,-6.94915254237288,-6.35593220338983,-6.05084745762712,12.3559322033898,12.2372881355932,10.728813559322,9.33898305084746,8,7,6,5,3,3,1,2,20,19,17,13
"1927","37075",8557,0.491994858010985,7514,13,129,1030,633,2655,1726,-17.3050847457627,-17.2203389830508,-16.0169491525424,-14.5932203389831,23,21.7627118644068,19.6440677966102,17.5084745762712,10,8,8,6,4,3,3,3,30,31,26,21.5
"1928","37077",58874,0.510344124740972,35927,17923,4563,5024,2826,18204,9714,-37.5254237288136,-37.2203389830508,-33.5423728813559,-33.8813559322034,69.0169491525424,64.5423728813559,66.4237288135593,53.8813559322034,43,37,41,25,19.5,20,17.5,8.5,98.5,88.5,87,72.5
"1929","37079",21008,0.551837395277989,12276,7502,3116,1230,1643,5616,4265,-20.5932203389831,-20.7627118644068,-19.6610169491525,-19.2033898305085,33.3050847457627,30.5593220338983,31.5932203389831,26.9322033898305,24,17,23,17,6,6,9,6,56.5,43.5,42.5,33
"1930","37081",523582,0.473696574748559,292060,176785,40824,54737,29781,172950,90426,-330.576271186441,-318.050847457627,-300.779661016949,-299.847457627119,599.694915254237,528.694915254237,453.864406779661,393.067796610169,424,359,249,142,276.5,181.5,104.5,75,741,657.5,476.5,401
"1931","37083",51737,0.482420704718093,20741,27353,1440,3643,5232,15884,10544,-50.9152542372881,-47.2542372881356,-43.6610169491525,-42.135593220339,76.6779661016949,69.2881355932203,64.6101694915254,55.3559322033898,58,40,37,25,23.5,17,15,9,136,117,85.5,73.5
"1932","37085",130361,0.495347534922254,87990,27164,16196,15207,6928,38158,25199,-128.64406779661,-129.135593220339,-120.813559322034,-110.559322033898,161.966101694915,154.016949152542,147.796610169492,130.593220338983,85,74,77,51,49,32,28.5,14.5,232.5,206,185.5,114
"1933","37087",60433,0.48351066470306,57778,617,2307,2038,3510,22826,10059,-53.4745762711864,-52.135593220339,-48.9661016949153,-48.0508474576271,82.9661016949153,76.5084745762712,67.8813559322034,61.2372881355932,43,44,28,23,20.5,13.5,12.5,9,128.5,120,97.5,67
"1934","37089",113625,0.481619361936194,103130,3761,11423,6734,5483,42798,20461,-89.7627118644068,-86.7966101694915,-81.2542372881356,-79.728813559322,142.169491525424,134.118644067797,128.881355932203,117.084745762712,74,67,49,50,34,36,22.5,20,192,202.5,183,141.5
"1935","37091",24153,0.494638347203246,8418,14377,897,1358,2054,6845,3405,-15.2372881355932,-15.135593220339,-13.9322033898305,-13.3050847457627,28.5932203389831,25.9491525423729,23.2203389830508,19,16,14,11,8,7,7.5,6.5,3,42.5,42,32,22
"1936","37093",53239,0.494374424763801,24053,17740,6950,11446,3400,14322,9481,-45.5932203389831,-42.9491525423729,-41.3898305084746,-40.1186440677966,60.4745762711864,56.1694915254237,51.9322033898305,47.0677966101695,33,29,20,20,18,10,9,5,87.5,82.5,64,50.5
"1937","37095",5393,0.525125162247358,3578,1636,536,179,390,1379,1139,-7.01694915254237,-6.79661016949153,-6.28813559322034,-5.89830508474576,14.6440677966102,13.9152542372881,12.0847457627119,9.59322033898305,7,6,3,3,2,2.5,1,1.5,15.5,16.5,14.5,15
"1938","37097",172525,0.492311259237792,140774,21229,12869,10522,7462,57784,39592,-209.830508474576,-202.474576271186,-181.71186440678,-172.491525423729,288.542372881356,276.203389830508,241.881355932203,215.237288135593,118,113,94,79,58.5,58,46,36,416.5,443,297,272.5
"1939","37099",42256,0.493137069291935,35367,986,2376,5903,3085,13557,7096,-36.4915254237288,-37.2372881355932,-33.3220338983051,-33.0847457627119,63.0677966101695,60.1186440677966,53.6610169491525,49.5593220338983,36,22,32,19,8.5,10,8.5,8.5,102.5,99,72.5,59.5
"1940","37101",191172,0.490997635637018,148193,29837,25735,13142,7935,59219,44131,-213.542372881356,-206.220338983051,-194.423728813559,-181.745762711864,286.525423728814,269.406779661017,258.661016949153,221.64406779661,188,147,152,100,91,81,65,40,401.5,357.5,343.5,230.5
"1941","37103",9695,0.497988653945333,6363,3028,445,304,1004,3133,1802,-11.6101694915254,-11.1694915254237,-10.2542372881356,-9.11864406779661,14.2203389830508,13.6440677966102,12.2542372881356,12,8,7,7,6,3,3,2.5,4,17,19.5,15.5,14
"1942","37105",60125,0.486070686070686,44122,11902,11556,4101,3342,18402,12032,-61.4576271186441,-61.4915254237288,-57.8474576271186,-57.4745762711864,93.1186440677966,85.4576271186441,77.2372881355932,70.4576271186441,56,44,40,26,21,18,14.5,11.5,139,117.5,89.5,65
"1943","37107",57227,0.478637705977947,31475,22536,4364,3216,4879,18242,12635,-81.4915254237288,-78.1186440677966,-67.8474576271186,-60.9661016949153,105.593220338983,100.220338983051,93.4406779661017,77.2033898305085,66,58,50,29,26,14,16.5,9.5,120.5,127,120,74
"1944","37109",81441,0.495720828575288,72619,4067,5755,4755,4492,27530,20295,-100.135593220339,-94.8135593220339,-86.2033898305085,-81.6949152542373,149.559322033898,134.440677966102,115.389830508475,97.4915254237288,86,75,52,37,51,25,24.5,11.5,229.5,194,143,82.5
"1945","37111",45109,0.506173934248154,41076,1625,2700,2408,3000,14961,10918,-74.3389830508475,-69.3220338983051,-65,-59.7796610169492,96.0677966101695,88.7796610169491,79.7118644067797,70.0169491525424,33,31,25,19,18.5,15,12,8,147,106,96.5,69.5
"1946","37113",34410,0.483289741354258,32278,489,2367,1643,2282,13417,6561,-38.728813559322,-37.0677966101695,-33.6271186440678,-31.0338983050847,61.9830508474576,56.2203389830508,50.6779661016949,43.4745762711864,48,37,32,17,13,11,8,6,95,87.5,73,56.5
"1947","37115",21405,0.490633029665966,20470,363,514,572,1514,6938,3695,-26.8474576271186,-26.2033898305085,-23.9661016949153,-21.1016949152542,37.2203389830508,34.5084745762712,33.2203389830508,28.3898305084746,20,18,17,12,7.5,4,4,3.5,51.5,49.5,50,39
"1948","37117",23054,0.468682224342847,12561,9681,895,812,1626,7845,4656,-30.0847457627119,-29.5932203389831,-27.3898305084746,-25.6440677966102,44.864406779661,39.7966101694915,35.8983050847458,33.135593220339,24,19,14,11,8.5,7,6,5,77,68,53,47.5
"1949","37119",1054314,0.480616780200206,574455,330161,137405,149698,45291,358255,208442,-728.35593220339,-739.135593220339,-692.186440677966,-682.949152542373,1231.37288135593,1148.35593220339,1002.69491525424,850.983050847458,859,757,563,273,503,420,257,193.5,1833.5,1638.5,1223,819
"1950","37121",15040,0.492021276595745,14502,53,793,485,936,5425,2589,-14.3559322033898,-13.4067796610169,-12.1694915254237,-10.864406779661,23.9152542372881,23.3050847457627,21.5254237288136,18.0847457627119,16,18,13,14,6,6,5,4,36.5,36.5,32.5,22.5
"1951","37123",27338,0.495500768161533,20863,4922,4176,1553,2046,8365,5741,-26.5254237288136,-26.1016949152542,-23.9661016949153,-22.7118644067797,41.7118644067797,39.728813559322,36.0338983050847,30.1016949152542,20,19,15,13,5.5,7.5,6.5,6,67,62,60.5,29
