"","FIPS_CODE","Total_Pop","Male_Pop_Prop","Total_White","Total_Black","Total_Hispanic","Total_Other","Total_Households_Below_Poverty","Total_Households_Above_Poverty","total cases","4 week ahead mean error","3 week ahead mean error","2 week ahead mean error","1 week ahead mean error","4 week ahead absolute error mean","3 week ahead absolute error mean","2 week ahead absolute error mean","1 week ahead absolute error mean","4 week ahead absolute error median","3 week ahead absolute error median","2 week ahead absolute error median","1 week ahead absolute error median","4 week ahead absolute error q1","3 week ahead absolute error q1","2 week ahead absolute error q1","1 week ahead absolute error q1","4 week ahead absolute error q3","3 week ahead absolute error q3","2 week ahead absolute error q3","1 week ahead absolute error q3"
"2734","48425",8743,0.479469289717488,7946,54,1648,743,806,2433,1892,-9.43243243243243,-9.31081081081081,-9.12162162162162,-8.40540540540541,18.972972972973,16.5,14.9324324324324,13.9189189189189,11.5,8.5,9,4,2,2,2,1,28.75,26.75,19.75,23.5
"2735","48427",63894,0.486321094312455,60751,37,63299,3106,5733,10505,15127,-31.027027027027,-29.8648648648649,-28.7162162162162,-26.5810810810811,119.621621621622,100.918918918919,83.3648648648649,79.0945945945946,86,68,47.5,39,22.25,17.25,17.5,16,166.5,141.5,94.75,121.75
"2736","48429",9372,0.513017498932992,8531,222,2199,619,688,2580,1378,-8.40540540540541,-8.01351351351351,-7.74324324324324,-7.54054054054054,19.3783783783784,17.3108108108108,15.0405405405405,17.1081081081081,8.5,6.5,6,7,3,3,2,2,19,17,18.5,15
"2737","48431",1141,0.545135845749343,1037,3,516,101,24,438,206,-1.47297297297297,-1.45945945945946,-1.41891891891892,-1.39189189189189,3.01351351351351,2.78378378378378,2.60810810810811,2.58108108108108,1,1,1,1,0,0,0,0,3.75,3,2.75,2.75
"2738","48433",1385,0.527075812274368,1253,48,256,84,74,508,279,-1.22972972972973,-1.12162162162162,-1.09459459459459,-0.972972972972973,3.5,3.31081081081081,2.77027027027027,2.45945945945946,1,1,1,1,0,0,0,0,4.75,5,3,4
"2739","48435",3865,0.547477360931436,2501,21,2385,1343,128,1356,777,-2.91891864864595,-2.72972972972973,-2.67567567567568,-2.59459459459459,8.94594621621892,9.16216216216216,8.75675675675676,7.21621621621622,4.5,5,5,3,1,1,1,1,12.75,12.75,12,9
"2740","48437",7484,0.53928380545163,6138,415,3254,931,538,1976,1672,-15.527027027027,-12.4054054054054,-11.0675675675676,-10.8783783783784,21.5810810810811,17.3783783783784,15.0675675675676,15.1216216216216,9.5,8,6,7,5,3,3,4,18,16.75,14.75,12
"2741","48439",2019977,0.48949319719977,1372149,327437,576242,320391,81273,617722,474623,-1688.21621621622,-1595.98648648649,-1434.01351351351,-1317.33783783784,3260.10810810811,2975.71621621622,2494.63513513513,2233.55405405405,2280.5,1529.5,1409.5,836,556.25,364.75,343.75,218,5239.75,5376.25,3852.5,3214.25
"2742","48441",136348,0.489321442192038,103990,10658,32869,21700,7342,42140,28149,-180.594594594595,-156.743243243243,-157.594594594595,-158.148648648649,298.081081081081,259.445945945946,233.837837837838,203.472972972973,164,100.5,75,54.5,29.5,21.75,22.25,17.25,363.5,306.25,280.25,193
"2743","48443",862,0.497679814385151,560,23,548,279,93,303,124,-0.527027027027027,-0.513513513513513,-0.432432432432432,-0.310810810810811,2.17567567567568,2,1.83783783783784,1.87837837837838,1,1,1,1,0,0,0,0,3.75,3.75,2,2
"2744","48445",12615,0.516448672215616,11230,640,6859,745,620,3421,2459,-6.24324324324324,-5.95945945945946,-5.32432432432432,-4.87837837837838,24.3783783783784,20.7432432432432,18.8108108108108,20.2027027027027,13.5,11,7,6.5,3,1.25,1,1.25,37.25,30.75,31.5,27.75
"2745","48447",1567,0.442884492661136,1527,16,235,24,142,561,136,-1.13513513513514,-0.918918918918919,-0.891891891891892,-0.810810810810811,1.72972972972973,1.72972972972973,1.67567567567568,1.45945945945946,0.5,1,1,0,0,0,0,0,2.75,2.75,2,1.75
"2746","48449",32730,0.490253589978613,22719,2995,14015,7016,1778,8916,6960,-30.648616790222,-29.243234020178,-25.6351351351351,-23.472972972973,66.8107789523841,68.216206993151,65.3108108108108,56.9594594594595,50,47.5,45.5,27,10.25,12,9,6,105.25,98.25,113,73.25
"2747","48451",117466,0.496679890351251,101066,5011,46319,11389,5723,37408,32065,-137.445945945946,-132.72972972973,-124.621621621622,-113.972972972973,284.635135135135,249.27027027027,210.621621621622,162.27027027027,212.5,153,97.5,47,21.25,18,14.25,15,513.25,407.5,355.5,186
"2748","48453",1203166,0.504798174150533,884639,100148,407676,218379,52523,405961,157179,-486.59451111403,-468.918879019871,-444.013491013289,-406.297297297297,1053.1620786816,907.10806820906,765.608085607883,676.054054054054,871.5,539.5,353,233,170.75,165.5,167.5,114.5,1542.5,1376.25,1014,717.5
"2749","48455",14569,0.481227263367424,12608,1318,1420,643,902,5016,2296,-13.8918918918919,-13.5540540540541,-13.0675675675676,-11.9594594594595,22.5945945945946,21.0135135135135,18.9054054054054,17.1756756756757,13.5,15.5,13.5,10,5.25,5,5,5,35.75,29.75,25.5,20.25
"2750","48457",21496,0.546055080014886,18060,2450,1621,986,1147,5873,3467,-18.4054012499584,-18.0405405405405,-17.0135135135135,-15.6486486486486,58.8918877364449,55.7702702702703,53.9324324324324,50.5945945945946,22.5,17.5,18.5,16,8.25,6,4,5,63.5,59.5,51,53.5
"2751","48459",40769,0.496063185263313,35051,3406,3423,2312,1966,12070,8158,-52.9189189189189,-51.0540540540541,-48.0405405405405,-44.5945945945946,86.6756756756757,77.5135135135135,68.3648648648649,58.8378378378378,65,47,39,18,12.25,12,9,5.25,138,120,119.25,95.75
"2752","48461",3634,0.50715465052284,1735,246,1837,1653,224,1081,739,-5.86486486486486,-5.25675675675676,-4.85135135135135,-4.45945945945946,10.3513513513514,9.55405405405405,9.66216216216216,8.94594594594595,5.5,4,3,2,2,2,1,1,14.5,13.25,13,13.75
"2753","48463",27009,0.484394090858603,24114,133,19247,2762,1509,7174,9059,-48.2972972972973,-45.0135135135135,-43.0675675675676,-40.2972972972973,88.1081081081081,74.2837837837838,65.7162162162162,57.7027027027027,60.5,40,27.5,15.5,8.25,6,7,6,150.25,124.5,115.5,74.75
"2754","48465",49027,0.50839333428519,45335,760,40086,2932,3047,12382,14740,-44.040484830524,-41.094516384353,-39.5405405405405,-36.6891891891892,134.797241587281,122.067489357326,101.459459459459,85.7702702702703,71,62.5,45.5,30.5,19,18.997553100531,13,8.5,212.249326868269,209.75,121.5,104.5
"2755","48467",54368,0.489607857563273,50558,1423,5741,2387,2621,16994,10732,-73.9054054054054,-69.5675675675676,-63.6216216216216,-58.9324324324324,102.824324324324,93.027027027027,87.0810810810811,79.445945945946,65.5,48.5,37.5,32.5,20.25,15.25,15,13.25,143.25,122.75,119,118.25
"2756","48469",91970,0.489279112754159,80532,5505,42733,5933,4668,27876,17902,-69.6486190875422,-68.4594594594595,-66.6081081081081,-62.5405405405405,133.810781249704,120.621621621622,101.148648648649,89.054054054054,87.5,81.5,60,53.5,36.75,32.25,25.5,22,172.5,157.75,116.25,101.25
"2757","48471",71539,0.582088091810062,52337,16475,12787,2727,5347,16289,13505,-25.9054054054054,-24.4324324324324,-21.8918918918919,-15.8918918918919,171.472972972973,154.891891891892,151.054054054054,134.567567567568,123.5,108,102,75.5,48.5,27.5,24.5,29.75,250,220.75,225.25,161
"2758","48473",49987,0.497509352431632,30385,12280,14903,7322,2167,12640,9062,-38.9864864864865,-37.4594594594595,-35.5135135135135,-32.3918918918919,70.9324324324324,63.9459459459459,60.5945945945946,52.3378378378378,43,44,43.5,33.5,24,18,20,14,102.75,90.25,84.5,55.75
"2759","48475",11586,0.506128085620577,9903,569,6131,1114,543,3413,2445,-14.8243243243243,-14.3513513513514,-13.1351351351351,-11.9459459459459,28.3648648648649,25.4054054054054,23.5945945945946,22.0810810810811,9.5,10.5,8,8,4,3,3,3,44,40.5,30.75,29.75
"2760","48477",34796,0.496005287964134,26986,5806,5483,2004,1711,10670,8665,-27.8108108108108,-26.6081081081081,-25.1891891891892,-23.3918918918919,83.2702702702703,83.3648648648649,81.5675675675676,78.8783783783784,21,25,23,22,9,12,9,11.5,72.5,66.75,60,51.5
"2761","48479",272053,0.488529808529956,259619,1168,259797,11266,20612,53047,80387,-178.296748474241,-176.297044051522,-168.824312499882,-163.054054054054,769.918751315892,714.945800336382,619.716228040659,536.324324324324,356,363.5,205,162.5,105.5,85.75,54.25,63.25,893.75,837.25,718.75,590.75
"2762","48481",41551,0.490842578999302,33749,5971,16983,1831,2533,12723,8343,-38.8243243243243,-35.9189189189189,-33.2567567567568,-30.7162162162162,66.0405405405405,57.9459459459459,50.0945945945946,45.3648648648649,40,36,28.5,15.5,15,10.5,7,5.25,103.75,79.25,69.25,55.5
"2763","48483",5482,0.5187887632251,4820,160,1448,502,380,1874,979,-4.01351351351351,-3.77027027027027,-3.47297297297297,-3.36486486486486,11.3108108108108,11.0945945945946,9.63513513513514,8.60810810810811,9,6.5,6,7,2,2,2,2,17.5,18.75,17.25,11.75
"2764","48485",131818,0.518328301142484,103021,13618,24818,15179,8563,39388,27240,-112.337786519757,-105.932432432432,-86.2432432432432,-86.6621621621622,242.067516249487,225.5,194.027027027027,148.689189189189,144,98.5,82,62,36.9990043650437,28,24.25,20,320.75,319.75,252,150.5
"2765","48487",12906,0.491786765845343,10055,1257,3739,1594,746,4517,2763,-7.75675675675676,-7.43243243243243,-7.05405405405405,-6.74324324324324,24.7567567567568,23.7837837837838,18.7027027027027,18.0135135135135,11.5,9.5,8,6,3,3.25,3,2,26,28,22,24.5
"2766","48489",21754,0.536958720235359,20888,146,19170,720,2021,3789,6651,-23.3783777026959,-27.1891891891892,-26.6486486486486,-25.7972972972973,62.8918912162095,63.0540540540541,58.4324324324324,58.3918918918919,32.5,34.5,25,23.5,17.25,16.25,12.5,12.25,74.25,58.75,48,58
"2767","48491",527057,0.49224846648465,422753,33244,128133,71060,10317,164437,108142,-497.945905168511,-481.27018797215,-456.702694493161,-425.202702702703,907.648607871214,824.783701485664,748.08107287154,656.5,522,487,444,308,230,131.75,91.25,74.5,1586.25,1462.25,1218.5,936.25
"2768","48493",48198,0.502033279389186,44891,708,18995,2599,1562,14258,10681,-51.3108108108108,-48.8648648648649,-47.3783783783784,-43.3918918918919,101.932432432432,92.2972972972973,98.027027027027,90.6351351351351,59.5,55,60,43,26.5,25,24.25,17.25,161.25,132.25,160.25,135.5
"2769","48495",7802,0.509741092027685,6884,357,4689,561,416,2156,1364,-7.28378378378378,-6.7972972972973,-6.24324324324324,-5.81081081081081,13.5810810810811,12.2567567567568,11,10.7297297297297,8,6,4.5,4,3,2,2,1.25,19.75,16,13,11
"2770","48497",64639,0.501616671049985,60340,827,12300,3472,2422,19658,15096,-73.1081081081081,-70.9594594594595,-66.8378378378378,-58.972972972973,125.945945945946,115.094594594595,97,85.9189189189189,62.5,62,39.5,32,20.75,22.5,20,14.25,192.25,175,143,119.75
"2771","48499",43815,0.497706264977747,39245,2378,4313,2192,2391,14140,8511,-63.7837837837838,-60.5135135135135,-55.7702702702703,-50.4324324324324,88.4324324324324,79.1081081081081,70.9054054054054,60.8378378378378,48.5,38.5,29.5,15.5,9.25,9,10,7.25,126.5,125,96.5,72.75
"2772","48501",8571,0.517792556294481,8207,37,5643,327,256,2420,1345,-4.67567351349189,-4.2972972972973,-3.82432432432432,-3.66216216216216,15.7837816216,15.5675675675676,13.5540540540541,11.6891891891892,4.5,5.5,4,2,1,1,1,1,24.75,23.75,19.75,17.25
"2773","48503",18114,0.492988848404549,17197,354,3332,563,869,6236,3611,-10.9594594594595,-10.5135135135135,-9.45945945945946,-8.87837837837838,26.9594594594595,25.0810810810811,21.4864864864865,17.3108108108108,19,20,11,9,4,3.25,4.25,3,45,36.75,33,23.25
"2774","48505",14369,0.499478043009256,13418,19,13542,932,1544,2861,3083,-8.40540540540541,-8.17567567567568,-7.83783783783784,-7,26.4054054054054,21.9324324324324,17.2432432432432,16.1891891891892,17.5,9,6,6.5,3.25,2.25,2,2.25,42.75,33,27.25,29.5
"2775","48507",12131,0.511746764487676,11359,60,11372,712,1180,2329,3739,-11.8918918918919,-11.1486486486486,-10.2972972972973,-9.60810810810811,35.2972972972973,30.0675675675676,26.2972972972973,25.1486486486486,15.5,15,14,11,5,4,4.25,3,56,46,42.75,40.25
"2776","49001",6443,0.509079621294428,6181,0,729,262,193,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2777","49003",53001,0.507292315239335,49365,303,4912,3333,1624,15678,0,0.648648750001014,0.648648648648649,0.648648648648649,0.648648648648649,0.648648750001014,0.648648648648649,0.648648648648649,0.648648648648649,0,0,0,0,0,0,0,0,0,0,0,0
"2778","49005",122336,0.501520402825007,110323,961,13033,11052,5696,31949,0,0.391894527053379,0.391893040552027,0.391891891891892,0.391891891891892,0.391894527053379,0.391893040552027,0.391891891891892,0.391891891891892,0,0,0,0,0,0,0,0,0,0,0,0
"2779","49007",20356,0.493957555511888,18784,133,2702,1439,1262,6582,0,0.027027027027027,0.027027027027027,0.027027027027027,0.027027027027027,0.027027027027027,0.027027027027027,0.027027027027027,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0
"2780","49009",612,0.586601307189543,585,1,20,26,10,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2781","49011",340621,0.503738759501029,306564,4530,32175,29527,6254,96611,67908,-217.243243243243,-206.986486486486,-191.581081081081,-179.554054054054,425.297297297297,379.851351351351,329.364864864865,278.851351351351,332,251.5,224.5,157,148,144,98.75,78.25,643.5,519.25,412.25,329.5
"2782","49013",20219,0.510015332113359,18129,91,1661,1999,868,5776,0,0.0405405405405405,0.0405405405405405,0.0405405405405405,0.0405405405405405,0.0405405405405405,0.0405405405405405,0.0405405405405405,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0
"2783","49015",10248,0.510733801717408,9987,17,642,244,422,3167,0,0.027027027027027,0.027027027027027,0.027027027027027,0.027027027027027,0.027027027027027,0.027027027027027,0.027027027027027,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0
"2784","49017",5017,0.517042057006179,4700,12,297,305,241,1500,0,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0
"2785","49019",9616,0.496984193011647,8933,51,1000,632,323,3683,0,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0
"2786","49021",49691,0.499768569761124,45242,264,4265,4185,3105,13099,0,0.175677195961149,0.175675675675676,0.175675675675676,0.175675675675676,0.175677195961149,0.175675675675676,0.175675675675676,0.175675675675676,0,0,0,0,0,0,0,0,0,0,0,0
"2787","49023",10948,0.510595542564852,10264,18,514,666,349,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2788","49025",7350,0.502448979591837,6847,29,342,474,409,2225,0,0.0405405405405405,0.0405405405405405,0.0405405405405405,0.0405405405405405,0.0405405405405405,0.0405405405405405,0.0405405405405405,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0
"2789","49027",12733,0.514018691588785,11219,5,1662,1509,453,3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2790","49029",11391,0.51128083574752,10999,77,315,315,124,3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2791","49031",1904,0.535714285714286,1885,2,34,17,81,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2792","49033",2350,0.490212765957447,2282,0,256,68,46,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2793","49035",1120805,0.501909788054122,887562,20539,203140,212704,34493,334936,231310,-478.837837837838,-456.324324324324,-429.797297297297,-399.72972972973,1274.97297297297,1132.16216216216,949.554054054054,737.27027027027,1020.5,862,536,358.5,272.75,225.25,164,79.75,2123.25,1654.75,1412,1032.75
"2794","49037",15281,0.501930501930502,7377,36,863,7868,978,3014,2462,-1.14864864864865,-0.878378378378378,-0.554054054054054,-0.0675675675675676,22.1216216216216,22.7432432432432,21.0945945945946,17.0675675675676,13.5,16,12.5,8.5,5,6,5,4,32,35.25,33.75,27
"2795","49039",29366,0.524824627119798,25880,276,2829,3210,1190,7293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2796","49041",21118,0.512122360071977,19932,149,1076,1037,960,6301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2797","49043",40511,0.512601515637728,38064,304,4662,2143,1042,13513,8672,-11.8378378378378,-11.2837837837838,-10.5135135135135,-10.2567567567568,53.8108108108108,47.5540540540541,39.5405405405405,29.3918918918919,39.5,31.5,23,14,16.25,15,13.25,7.25,70.75,58.75,55,47.25
"2798","49045",65185,0.504272455319475,58452,344,7933,6389,1503,18398,14599,-60.7702702702703,-57.0945945945946,-52.3108108108108,-48.9864864864865,100.148648648649,91.7972972972973,81.7432432432432,69.2297297297297,70.5,57,48.5,36,30.75,27.25,22.25,15.25,146.75,124.5,106,74.75
"2799","49047",36323,0.509209041103433,31960,201,3066,4162,1338,9287,0,0.0810810810810811,0.0810816891952703,0.0810810810810811,0.0810810810810811,0.0810810810810811,0.0810816891952703,0.0810810810810811,0.0810810810810811,0,0,0,0,0,0,0,0,0,0,0,0
"2800","49049",590440,0.505141928053655,542398,3585,68285,44457,17808,142841,154069,-363.040540540541,-344.351351351351,-323.243243243243,-302.175675675676,929.77027027027,815.405405405405,690.810810810811,523.797297297297,636.5,412,392.5,226,247.75,191,131.25,88.25,1319.5,1243,983.25,667
"2801","49051",30523,0.509255315663598,28962,95,4082,1466,614,8953,7288,-15.4054054054054,-14.5405405405405,-13.0810810810811,-12.2432432432432,50.7027027027027,45.1081081081081,38.0810810810811,29.3243243243243,36,25,19.5,13,11,12,8,6,78,74.75,63.25,43.25
"2802","49053",160537,0.495212941564873,145948,1130,16435,13459,5966,48736,0,0.864865540547297,0.864864864864865,0.864864864864865,0.864864864864865,0.864865540547297,0.864864864864865,0.864864864864865,0.864864864864865,0,0,0,0,0,0,0,0,0,0,0,0
"2803","49055",2694,0.518559762435041,2585,9,159,100,124,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2804","49057",247731,0.50216565548922,220647,2700,45034,24384,9499,72918,0,1.1216273649223,1.12162293920236,1.12162162162162,1.12162162162162,1.1216273649223,1.12162293920236,1.12162162162162,1.12162162162162,0,0,0,0,0,0,0,0,0,0,0,0
"2805","50001",36939,0.494653347410596,34783,482,849,1674,1180,13553,2226,-5.4729706756527,-5.13513513513514,-4.97297297297297,-5.13513513513514,17.1216193243014,16.9189189189189,15.4324324324324,14.2972972972973,11,9,8.5,10,3.25,3,3.25,3,23.75,24.5,21.75,24.25
"2806","50003",35920,0.490283964365256,34393,230,675,1297,1705,13222,4426,-14.9054051013483,-14.4189189189189,-13.6756756756757,-13.0810810810811,31.581080777024,28.2027027027027,24.1351351351351,20.5405405405405,23.5,21.5,17,9.5,4.24999437494375,5,4,4,50.75,41.75,35.5,28.25
"2807","50005",30425,0.500180772391126,29241,335,481,849,1467,10747,2378,-9.5,-9.21621621621622,-8.54054054054054,-8.7027027027027,19.9864864864865,19.0810810810811,16.0540540540541,15.7297297297297,14.5,14.5,8.5,9,3,3,1.25,2,29.75,26,23.75,23
"2808","50007",162052,0.490873299928418,146601,4103,3685,11348,7481,57919,15588,-45.6351351351351,-43.8108108108108,-41.1486486486486,-41.7702702702703,106.418918918919,101.027027027027,86.3918918918919,71.1486486486486,68.5,67.5,48,42.5,17.25,25.75,17.25,13,169,165.75,130.25,100.25
"2809","50009",6208,0.504993556701031,5987,62,83,159,439,2317,632,-2.31081081081081,-2.25675675675676,-2.17567567567568,-2.31081081081081,5.52702702702703,5.58108108108108,5.5,5.55405405405405,3.5,4,4,4,1.25,1.25,1,1,8.75,8,7.75,8
"2810","50011",49025,0.496828148903621,46562,292,742,2171,1665,16917,4327,-14.3513480405074,-13.2972936486122,-12.2702702702703,-11.7972972972973,30.5135102026696,26.8918882432068,23,20.527027027027,23,16.9998662486625,11.5,10.5,7.25,3.5,3.25,3,49,40.5,37.75,30
"2811","50013",6965,0.499066762383345,6584,55,133,326,291,2676,489,-1.90540540540541,-1.77027027027027,-1.7027027027027,-1.68918918918919,4.33783783783784,4.12162162162162,3.67567567567568,3.5,3,3,2,2.5,1,1,1,1,6,5.75,4,4.75
"2812","50015",25268,0.49829824283679,24196,262,444,810,1458,9149,1813,-4.99999864863513,-4.95945945945946,-4.95945945945946,-4.98648648648649,13.3513499999865,12.3378378378378,11.4189189189189,9.63513513513514,11,10,7.5,6,3,3,3,2,21.75,18,17,12
"2813","50017",28937,0.496146801672599,27982,188,392,767,1282,11004,1653,-6.09459459459459,-6.17567567567568,-6.22972972972973,-6.67567567567568,16.3918918918919,14.7432432432432,13.1756756756757,11.5135135135135,12.5,10,7,6,5,3,3,2,25,22,19.75,18.75
"2814","50019",26911,0.502582587046189,25946,120,387,845,1725,9954,3177,-16.7837835810791,-14.4864864864865,-13.1216216216216,-13.5945945945946,32.5405403378358,27.5405405405405,23.9594594594595,22.2432432432432,22,15.5,11,9,5,5,5,3,44.5,39,31,29.75
"2815","50021",59273,0.49059436843082,57234,522,845,1517,2804,22341,5222,-22.3648644594554,-20.1486486486486,-19.1081081081081,-18.5675675675676,43.6621617567527,38.527027027027,34.1351351351351,29.0540540540541,32,27.5,19.5,14.5,13,6.25,4,5.25,56.5,53.75,41.75,31
"2816","50023",58477,0.492774937154779,56069,493,1111,1915,2732,22133,4243,-23.4459459459459,-22.0945945945946,-20.527027027027,-19.2702702702703,48.2567567567568,43.0405405405405,37.9054054054054,30.9459459459459,25,24.5,24,16,9,9,5,5,75.25,66.25,47.25,34.5
"2817","50025",43150,0.485214368482039,40874,509,982,1767,2531,16587,2913,-11.9054054054054,-11.1486486486486,-10.6756756756757,-10.3243243243243,22.9864864864865,21.472972972973,19.5135135135135,16.2162162162162,14.5,15,12.5,9.5,4.25,4.25,4,3.25,32.75,31,25.75,19.75
"2818","50027",55427,0.488065383296949,53094,405,868,1928,2518,21792,3484,-17.2162162162162,-16.1351351351351,-14.9189189189189,-14.1486486486486,29.3243243243243,26.5945945945946,23.8108108108108,20.527027027027,21,15.5,13.5,10,6,5,5.25,3.25,39.75,34.75,29.5,25.25
"2819","51001",32742,0.484423676012461,22372,9574,2934,796,2085,11316,4302,-4.48648648648649,-3.28378378378378,-2.22972972972973,-1.28378378378378,47.3783783783784,44.6621621621622,42.5540540540541,36.9864864864865,32,23,19,16.5,8,6,6.25,5,82.75,76,72.75,48.5
"2820","51003",106355,0.47817215927789,86739,10375,6168,9241,3642,36970,10651,-32.9324263512905,-30.0945945945946,-28.2432432432432,-26.527027027027,72.9053993242635,67.7972972972973,63.2432432432432,52.9324324324324,46.5,49,42.5,26,21.5,20,22.25,13,107.25,95,77.25,71.75
"2821","51005",15286,0.491953421431375,14065,823,218,398,1279,5462,2609,-12.7162162162162,-11.6891891891892,-10.4324324324324,-9.55405405405405,29.5540540540541,25.527027027027,23.7567567567568,22.527027027027,12,9,9,10,4,3,3.25,4.25,49.5,43.5,29,23
"2822","51007",12854,0.517504278823712,9738,2737,383,379,627,4162,1961,-7.78378378378378,-7.21621621621622,-6.59459459459459,-6.32432432432432,17.3513513513514,16.3783783783784,13.5945945945946,11.8108108108108,11.5,10,7,6,3.25,4,3.25,3,29,25,20,15
"2823","51009",31882,0.481713819710181,24604,5670,774,1608,1519,10525,5923,-24.3513513513514,-23.6891891891892,-21.9459459459459,-19.0135135135135,51.7567567567568,46.6351351351351,38.7837837837838,33.0135135135135,26,20,16.5,13.5,9,9,6,6,72.25,72,65.25,42.5
"2824","51011",15577,0.485523528278873,12125,3088,228,364,776,5319,3269,-12.8918918918919,-12.1081081081081,-11.0675675675676,-10.4054054054054,28.7027027027027,25.3783783783784,21.7702702702703,18.2702702702703,13.5,14.5,12,9,4.25,4,4,2,51.75,47,34,22.75
"2825","51013",231803,0.499644094338727,165609,20777,36180,45417,6813,97903,22644,-18.0135135135135,-16.7972972972973,-15.0135135135135,-13.2162162162162,144.662162162162,125.77027027027,105.905405405405,89.2702702702703,131.5,109.5,85.5,52.5,63,51.75,31.75,21.75,228.25,196.5,151.5,120
"2826","51015",74701,0.507315832452042,69281,3116,1970,2304,2912,26385,12879,-78.445945945946,-73.1081081081081,-65.4594594594595,-57.6621621621622,138.256756756757,122.162162162162,109.675675675676,88.472972972973,46,39.5,39.5,27.5,16.75,14.25,12,11,188,143.25,134.5,91
"2827","51017",4393,0.52583655816071,4137,78,165,178,237,1762,532,-3.36486486486486,-3.05405405405405,-2.51351351351351,-2.33783783783784,7.55405405405405,6.7027027027027,5.97297297297297,5.31081081081081,2.5,3,3,2,1,1,1.25,1,9.5,8,6,6
"2828","51019",77908,0.491682497304513,69767,5300,1646,2841,2992,28214,13341,-58.2432432432432,-54.8513513513514,-50.0135135135135,-44.2702702702703,114.864864864865,102.905405405405,86.7702702702703,69.8108108108108,74,58,48,39,21,22.75,16.25,13.5,169,148,118.5,77.25
"2829","51021",6447,0.549402823018458,6244,119,48,84,249,2274,1304,-7.43243243243243,-6.85135135135135,-6.43243243243243,-5.51351351351351,16.6756756756757,13.8513513513514,12.7027027027027,11.2162162162162,5.5,4,3.5,3.5,2,1,1,1,22,15.75,20.25,15.75
"2830","51023",33222,0.493287580518933,31087,994,547,1141,1156,12005,4905,-16.5540540540541,-15.1081081081081,-13.9324324324324,-12.8918918918919,32.9324324324324,28.3783783783784,25.1486486486486,23.4324324324324,26,19.5,14.5,12.5,10,9,6.25,6,49.5,37.75,34.5,28.75
"2831","51025",16665,0.533573357335734,6962,9121,364,582,1209,4839,2437,-6.36486486486486,-5.98648648648649,-5.5,-5.14864864864865,21.6351351351351,19.4189189189189,16.3918918918919,14.1216216216216,10,7.5,8.5,7,4,3.25,4,3,23.5,23,18.75,12.75
"2832","51027",22138,0.503884723100551,21083,641,96,414,2432,6439,3029,-13.2432419932307,-12.6081081081081,-10.9054054054054,-10.7432432432432,27.7837825337713,26.2567567567568,26.3648648648649,23.4459459459459,16,13.5,13,10,7,7,7.25,5,38.75,31.25,30,26
"2833","51029",17004,0.554104916490238,10415,5816,408,773,1004,4823,2815,-0.162162162162162,0.202702702702703,0.662162162162162,1.08108108108108,29.5135135135135,27.6081081081081,25.6891891891892,23.4864864864865,17.5,15.5,16.5,11,6,6,4,4,39,41,41.25,31
"2834","51031",55170,0.484611201740076,45008,7904,1298,2258,2902,20055,9992,-41.9864859797247,-40.3378378378378,-38.1891891891892,-33.2162162162162,94.5270265202652,86.9324324324324,78.2162162162162,67.7567567567568,66,53,40,30,29.2499906249062,24.25,21.5,16.25,133,119.5,94.5,89
"2835","51033",30184,0.501523986217864,19874,8428,1381,1882,1064,9847,5502,-18.0405405405405,-17.2837837837838,-18.6486486486486,-18.9054054054054,44.1216216216216,40.5,38.7837837837838,33.4459459459459,24.5,27,22.5,15.5,12,8.25,12,8,67.75,60.75,53,40
"2836","51035",29738,0.503160938866097,28960,150,996,628,2097,10278,4854,-16.027027027027,-14.6756756756757,-14.0135135135135,-14.1081081081081,39.972972972973,35.6486486486486,32.527027027027,28.3783783783784,31,26.5,23,16,15,13.25,8.25,8,53.75,50.75,46.5,32.75
